function_name,module,implemented,impl_file,tested,test_file
nppiAddC_32f_C1IR,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_extended.cpp
nppiAddC_32f_C1IR_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc.cpp
nppiAddC_32f_C1R,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc.cpp
nppiAddC_32f_C1R_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc.cpp
nppiAddC_32f_C3IR,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_extended.cpp
nppiAddC_32f_C3IR_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32f_C3R,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_extended.cpp
nppiAddC_32f_C3R_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32f_C4IR,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_extended.cpp
nppiAddC_32f_C4IR_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32f_C4R,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_extended.cpp
nppiAddC_32f_C4R_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32fc_AC4IR,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32fc_AC4IR_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32fc_AC4R,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32fc_AC4R_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32fc_C1IR,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32fc_C1IR_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32fc_C1R,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32fc_C1R_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32fc_C3IR,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32fc_C3IR_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32fc_C3R,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32fc_C3R_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32fc_C4IR,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32fc_C4IR_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32fc_C4R,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32fc_C4R_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32s_C1IRSfs,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32s_C1IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32s_C1RSfs,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_extended.cpp
nppiAddC_32s_C1RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32s_C3IRSfs,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32s_C3IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32s_C3RSfs,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_extended.cpp
nppiAddC_32s_C3RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32sc_AC4IRSfs,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32sc_AC4IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32sc_AC4RSfs,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32sc_AC4RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32sc_C1IRSfs,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32sc_C1IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32sc_C1RSfs,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32sc_C1RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32sc_C3IRSfs,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32sc_C3IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32sc_C3RSfs,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_32sc_C3RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_8u_AC4IRSfs,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_extended.cpp
nppiAddC_8u_AC4IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_8u_AC4RSfs,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_extended.cpp
nppiAddC_8u_AC4RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_8u_C1IRSfs,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_extended.cpp
nppiAddC_8u_C1IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc.cpp
nppiAddC_8u_C1RSfs,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc.cpp
nppiAddC_8u_C1RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc.cpp
nppiAddC_8u_C3IRSfs,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_extended.cpp
nppiAddC_8u_C3IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_8u_C3RSfs,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_extended.cpp
nppiAddC_8u_C3RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_8u_C4IRSfs,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_extended.cpp
nppiAddC_8u_C4IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddC_8u_C4RSfs,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_extended.cpp
nppiAddC_8u_C4RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addc.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addc_complete.cpp
nppiAddDeviceC_16f_C1IR_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,no,
nppiAddDeviceC_16f_C1R_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,no,
nppiAddDeviceC_16f_C3IR_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,no,
nppiAddDeviceC_16f_C3R_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,no,
nppiAddDeviceC_16f_C4IR_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,no,
nppiAddDeviceC_16f_C4R_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,no,
nppiAddDeviceC_16s_AC4IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,no,
nppiAddDeviceC_16s_AC4RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,no,
nppiAddDeviceC_16s_C1IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_16s_C1RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_16s_C3IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,no,
nppiAddDeviceC_16s_C3RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,no,
nppiAddDeviceC_16s_C4IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,no,
nppiAddDeviceC_16s_C4RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,no,
nppiAddDeviceC_16u_AC4IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_16u_AC4RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_16u_C1IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_16u_C1RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_16u_C3IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_16u_C3RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_16u_C4IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_16u_C4RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_32f_AC4IR_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_32f_AC4R_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_32f_C1IR_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_32f_C1R_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_32f_C3IR_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_32f_C3R_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_32f_C4IR_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_32f_C4R_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_32s_C1IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_32s_C1RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_32s_C3IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_32s_C3RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_8u_AC4IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_8u_AC4RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_8u_C1IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_8u_C1RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_8u_C3IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_8u_C3RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_8u_C4IRSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddDeviceC_8u_C4RSfs_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_devicec.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_adddevicec_complete.cpp
nppiAddProduct_16f_C1IR,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addproduct.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_arithmetic_16f.cpp
nppiAddProduct_16f_C1IR_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addproduct.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_arithmetic_16f.cpp
nppiAddProduct_16u32f_C1IMR,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addproduct.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addproduct.cpp
nppiAddProduct_16u32f_C1IMR_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addproduct.cu,no,
nppiAddProduct_16u32f_C1IR,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addproduct.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addproduct.cpp
nppiAddProduct_16u32f_C1IR_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addproduct.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addproduct.cpp
nppiAddProduct_32f_C1IMR,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addproduct.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addproduct.cpp
nppiAddProduct_32f_C1IMR_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addproduct.cu,no,
nppiAddProduct_32f_C1IR,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addproduct.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addproduct.cpp
nppiAddProduct_32f_C1IR_Ctx,nppi_arithmetic_and_logical_operations.h,yes,src/nppi/nppi_arithmetic_operations/nppi_addproduct.cu,yes,test/unit/nppi/nppi_arithmetic_operations/test_nppi_addproduct.cpp
